pid,period,date,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25
A27,followup,2022-10-21,200,0,0,0,0,0,0,200,200,200,800,200,200,200,200,200,200,200,600,200,400,200,400,400
A27,followup,2022-10-22,0,200,0,0,0,0,0,200,400,400,200,200,400,200,200,200,400,400,400,400,200,800,200,800
A27,followup,2022-10-23,0,0,0,0,0,0,0,200,800,800,200,400,200,400,400,200,400,200,400,400,800,400,600,200
A27,followup,2022-10-24,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,600,200,600,400,200,600,200,400
A27,followup,2022-10-25,0,0,0,0,0,0,0,200,200,200,800,200,400,200,800,400,400,400,400,400,200,400,200,200
F1,baseline,2022-09-12,0,0,0,0,500,500,0,500,500,500,500,0,500,500,500,500,500,500,500,0,500,500,0,0
F1,baseline,2022-09-13,0,0,0,0,0,0,0,500,500,500,500,500,500,0,500,500,500,500,500,0,500,500,0,0
F1,baseline,2022-09-14,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,0
F1,baseline,2022-09-15,500,0,0,0,0,0,500,500,0,500,500,500,500,500,500,500,0,500,500,500,500,500,0,0
F1,baseline,2022-09-16,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0
F1,baseline,2022-09-17,0,0,0,0,0,0,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,baseline,2022-09-18,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-09-28,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-09-29,0,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-09-30,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-01,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-02,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-03,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-04,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-05,500,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-06,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-07,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-08,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-09,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-10,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-11,0,0,0,0,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-12,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-13,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-14,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-15,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-16,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-17,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,intervention,2022-10-18,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-19,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-20,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-21,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-22,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-23,0,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-24,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F1,followup,2022-10-25,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,baseline,2022-09-12,500,500,500,0,0,500,500,0,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500
F2,baseline,2022-09-13,500,500,500,0,0,0,500,0,500,500,500,500,0,0,500,0,0,0,500,0,500,0,500,500
F2,baseline,2022-09-14,500,0,0,0,0,0,0,0,0,0,500,0,0,500,500,500,500,500,500,0,500,0,0,500
F2,baseline,2022-09-15,0,500,0,0,0,0,0,0,500,500,0,500,0,500,500,500,500,500,500,500,500,0,0,500
F2,baseline,2022-09-16,500,500,0,0,0,0,500,0,500,500,500,500,500,500,0,500,0,500,500,500,500,500,500,500
F2,baseline,2022-09-17,0,500,500,500,0,0,0,500,500,500,500,500,0,500,500,500,0,0,0,500,500,500,500,500
F2,baseline,2022-09-18,500,500,500,0,0,0,500,0,0,500,500,0,500,0,500,500,0,500,500,0,0,500,500,500
F2,intervention,2022-09-29,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-09-30,0,0,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-01,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-02,0,500,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-03,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-04,0,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-05,0,0,0,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-06,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-07,0,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-08,500,0,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-09,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-10,500,0,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-11,500,0,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-12,0,500,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-13,0,0,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-14,500,500,0,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-15,0,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-16,500,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-17,500,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-18,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,intervention,2022-10-19,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-20,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-21,0,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-22,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-23,0,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-24,0,0,500,500,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-25,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F2,followup,2022-10-26,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,baseline,2022-09-12,0,0,0,500,500,500,500,500,0,500,500,500,500,0,500,0,500,500,500,500,0,500,0,500
F3,baseline,2022-09-13,500,500,0,0,0,0,0,500,0,500,500,500,500,500,0,500,500,500,0,500,500,500,0,500
F3,baseline,2022-09-14,500,0,0,0,500,0,0,500,500,500,500,0,500,500,500,500,500,500,0,500,0,500,500,0
F3,baseline,2022-09-15,500,500,500,500,0,0,0,500,500,500,500,0,0,500,500,0,500,500,500,500,500,500,500,500
F3,baseline,2022-09-16,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,0,0,500,500
F3,baseline,2022-09-17,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,0,0,500,500,500,500,0
F3,baseline,2022-09-18,0,500,0,0,0,0,0,0,500,0,500,500,500,500,0,500,500,500,500,500,500,500,500,500
F3,intervention,2022-09-29,0,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-09-30,0,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-01,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-02,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-03,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-04,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-05,500,500,0,0,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-06,0,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-07,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-08,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-09,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-10,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-11,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-12,0,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-13,500,0,0,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-14,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-15,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-16,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-17,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-18,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,intervention,2022-10-19,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-20,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-21,0,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-22,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-23,500,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-24,0,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-25,0,0,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F3,followup,2022-10-26,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,baseline,2022-09-12,0,0,0,0,0,0,0,500,0,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500
F4,baseline,2022-09-13,0,0,0,0,0,500,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4,baseline,2022-09-14,0,0,0,0,0,0,0,500,0,0,500,500,0,0,0,0,500,500,500,0,500,500,0,0
F4,baseline,2022-09-15,0,0,0,0,0,500,500,0,500,500,500,500,500,500,500,500,500,500,0,500,500,500,0,0
F4,baseline,2022-09-16,0,0,0,0,0,0,0,500,500,500,500,500,500,500,0,500,500,500,500,0,0,0,0,0
F4,baseline,2022-09-17,0,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,0,0,0,0,500,0,500,500
F4,baseline,2022-09-18,500,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,500,500,500,500,0,0,0
F4,intervention,2022-09-29,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-09-30,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-01,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-02,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-03,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-04,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-05,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-06,0,0,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-07,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-08,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-09,0,0,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-10,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-11,0,0,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-12,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-13,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-14,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-15,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-16,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-17,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-18,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,intervention,2022-10-19,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-20,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-21,0,0,0,0,0,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-22,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-23,0,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-24,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-25,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F4,followup,2022-10-26,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,baseline,2022-09-12,500,500,500,0,0,0,0,0,0,500,500,500,500,0,0,500,500,500,500,500,500,500,500,500
F5,baseline,2022-09-13,500,500,500,500,500,0,0,0,0,0,0,0,0,0,500,500,500,500,0,500,500,500,500,500
F5,baseline,2022-09-14,0,500,0,500,0,0,0,0,0,500,500,0,0,500,0,500,500,500,500,500,500,500,500,500
F5,baseline,2022-09-15,500,0,0,0,0,0,0,0,0,0,0,500,500,500,0,500,500,500,500,500,500,500,500,500
F5,baseline,2022-09-16,500,0,0,0,0,500,0,0,500,500,500,500,500,0,500,0,500,500,500,500,500,0,500,500
F5,baseline,2022-09-17,500,0,0,0,0,0,0,0,0,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500
F5,baseline,2022-09-18,500,500,0,0,0,0,0,0,0,0,500,500,0,500,500,500,500,500,0,500,500,500,500,500
F5,intervention,2022-09-28,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-09-29,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-09-30,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-01,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-02,0,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-03,500,0,0,0,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-04,500,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-05,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-06,0,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-07,0,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-08,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-09,0,500,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-10,0,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-11,500,0,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-12,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-13,0,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-14,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-15,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-16,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-17,0,0,500,500,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,intervention,2022-10-18,500,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-19,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-20,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-21,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-22,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-23,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-24,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F5,followup,2022-10-25,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,baseline,2022-09-15,500,0,0,0,0,0,0,0,500,500,500,500,500,500,0,500,500,500,500,500,500,500,500,0
F6,baseline,2022-09-16,0,500,0,0,0,0,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,baseline,2022-09-17,500,500,0,0,0,0,0,0,0,0,500,0,500,0,500,500,500,500,0,500,500,500,500,0
F6,baseline,2022-09-18,500,500,0,0,0,0,0,0,0,500,500,500,500,0,0,500,500,500,500,500,500,500,500,500
F6,baseline,2022-09-19,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500,0,0
F6,baseline,2022-09-20,0,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500
F6,baseline,2022-09-21,0,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500
F6,intervention,2022-09-28,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-09-29,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-09-30,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-01,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-02,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-03,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-04,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-05,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-06,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-07,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-08,500,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-09,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-10,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-11,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-12,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-13,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-14,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-15,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-16,500,500,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-17,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,intervention,2022-10-18,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-19,500,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-20,0,500,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-21,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-22,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-23,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-24,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F6,followup,2022-10-25,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F7,baseline,2022-09-13,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F7,baseline,2022-09-14,500,0,0,0,0,0,0,500,500,500,500,500,500,500,500,0,500,500,500,500,500,500,500,500
F7,baseline,2022-09-15,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,0,0,500,500,500,500,500,500,500
F7,baseline,2022-09-16,0,0,0,0,0,0,0,500,500,500,500,500,0,500,500,0,0,500,500,500,500,500,500,500
F7,baseline,2022-09-17,500,0,0,0,0,0,0,0,0,0,500,500,500,500,0,500,500,0,500,500,500,500,500,500
F7,baseline,2022-09-18,500,0,0,0,0,0,0,0,0,0,500,500,500,0,500,500,500,500,500,500,500,500,500,500
F7,baseline,2022-09-19,0,0,0,0,0,0,0,0,500,0,500,0,0,500,500,500,500,500,500,500,500,500,500,500
F7,intervention,2022-09-28,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F7,intervention,2022-09-29,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
F7,intervention,2022-09-30,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
